TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	4	497
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	9	498
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	10	499
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	13	500
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	7	501
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	7	502
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	5	503
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	7	504
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	7	505
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	9	506
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	3	507
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	14	508
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	10	509
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	9	510
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	9	511
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	18	512
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	10	513
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	12	514
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	24	515
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	21	516
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	27	517
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	26	518
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	20	519
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	29	520
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	18	521
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	26	522
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	30	523
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	33	524
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	34	525
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	32	526
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	37	527
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	45	528
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	35	529
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	45	530
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	40	531
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	33	532
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	40	533
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	39	534
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	47	535
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	52	536
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	50	537
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	57	538
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	47	539
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	60	540
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	50	541
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	64	542
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	43	543
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	66	544
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	53	545
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	68	546
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	79	547
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	64	548
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	52	549
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	94	550
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	81	551
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	85	552
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	69	553
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	70	554
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	76	555
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	73	556
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	78	557
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	92	558
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	104	559
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	85	560
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	72	561
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	84	562
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	85	563
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	80	564
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	96	565
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	90	566
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	102	567
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	88	568
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	96	569
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	95	570
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	103	571
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	91	572
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	113	573
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	110	574
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	85	575
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	97	576
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	102	577
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	95	578
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	97	579
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	102	580
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	95	581
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	99	582
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	88	583
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	105	584
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	83	585
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	81	586
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	101	587
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	97	588
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	84	589
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	86	590
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	78	591
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	79	592
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	96	593
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	113	594
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	93	595
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	85	596
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	92	597
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	81	598
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	95	599
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	83	600
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	84	601
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	92	602
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	80	603
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	74	604
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	77	605
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	82	606
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	73	607
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	75	608
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	69	609
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	65	610
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	71	611
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	74	612
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	76	613
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	65	614
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	58	615
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	80	616
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	62	617
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	45	618
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	82	619
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	62	620
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	53	621
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	60	622
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	35	623
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	64	624
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	45	625
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	52	626
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	54	627
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	44	628
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	54	629
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	43	630
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	49	631
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	50	632
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	52	633
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	35	634
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	52	635
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	39	636
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	54	637
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	45	638
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	43	639
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	33	640
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	46	641
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	36	642
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	34	643
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	25	644
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	35	645
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	37	646
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	31	647
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	27	648
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	33	649
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	26	650
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	22	651
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	26	652
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	16	653
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	22	654
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	19	655
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	19	656
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	22	657
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	16	658
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	19	659
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	27	660
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	13	661
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	11	662
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	21	663
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	13	664
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	17	665
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	11	666
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	7	667
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	10	668
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	11	669
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	13	670
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	12	671
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	6	672
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	11	673
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	10	674
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	8	675
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	7	676
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	9	677
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	5	678
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	5	679
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	4	680
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	7	681
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	8	682
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	7	683
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	6	684
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	5	685
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	4	686
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	6	687
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	688
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	3	689
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	7	690
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	3	691
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	3	692
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	2	693
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	2	694
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	4	695
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	696
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	2	698
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	699
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	3	700
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	3	701
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	703
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	2	705
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	2	706
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	4	707
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	2	710
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	711
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	713
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	714
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	2	715
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	718
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	719
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	720
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	724
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	725
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	726
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	727
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	2	728
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	2	731
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	3	738
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	739
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	740
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	745
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	751
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	752
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	2	755
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	756
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	763
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	768
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	770
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	772
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	775
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	776
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	780
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	781
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	2	784
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	785
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	788
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	791
TP_Discriminatory_SA1_20230426_barcode01.read-lengths.filt.tsv	1	792
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	2	450
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	4	451
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	4	452
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	4	453
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	2	454
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	3	455
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	1	456
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	1	457
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	3	458
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	2	459
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	1	460
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	2	461
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	2	462
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	2	464
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	2	465
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	4	466
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	3	467
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	1	468
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	3	469
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	5	470
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	4	471
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	2	472
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	2	473
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	4	474
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	5	475
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	3	476
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	4	477
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	4	478
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	8	479
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	7	480
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	8	481
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	14	482
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	4	483
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	11	484
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	8	485
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	15	486
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	6	487
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	1	488
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	5	489
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	8	490
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	8	491
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	2	492
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	5	493
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	8	494
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	7	495
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	10	496
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	6	497
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	6	498
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	3	499
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	3	500
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	8	501
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	6	502
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	6	503
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	7	504
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	8	505
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	6	506
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	9	507
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	12	508
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	11	509
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	9	510
TP_Discriminatory_SA1_20230426_barcode02.read-lengths.filt.tsv	13	511
